 House Courage Kindness Lucidity Intelligence Creativity Loyalty "Cold blood" Sincerity Ambition Wisdom
302 Ravenclaw 5.565839871820236 1.013801188435168 5.080680209824434 2.0546394473429888 4.160597546953533 6.510567895203792 5.401393920152829 6.152684058329005 4.178323721618643 3.870779714531211
303 Ravenclaw 6.7353777063313744 4.836355603581483 8.30518818134696 8.659965826385335 5.231434037645472 6.138049615317392 3.2387810646719166 7.160477781347811 2.586386126577646 4.105258731619662
304 Ravenclaw 4.667002055463257 5.51403165028729 0.3759822898980064 5.42929638601557 6.641068335927862 3.0076910175941847 2.683253451334145 3.9660754688460416 5.751073006896364 4.0882865180416275
305 Ravenclaw 5.23446843054456 3.488453170040557 7.808651732527602 7.370647459399073 6.686867918885875 5.658841578515986 4.966541636813827 2.435387579376364 3.2420195070657405 2.518056215527746
306 Ravenclaw 6.132045746445167 4.072259498670949 1.523738971431122 5.389804505237397 5.628393736292506 3.8376435876418262 0.7269915604121104 7.847708083875969 5.618024428496224 4.458071272038523
307 Ravenclaw 6.610790946923781 1.3644658097640547 6.819637841942959 4.613937988809135 8.913122723225182 4.662910496733766 5.30118348475048 7.580369175612672 6.013753069016982 5.3473144598371505
308 Ravenclaw 7.656749317299436 2.744585528739673 2.793105054428768 3.4524661036311954 3.5865638004697993 1.8105715413286232 2.211048256547161 3.2249539373616427 5.928470294492618 1.9701765818267323
309 Ravenclaw 6.646890855719269 5.75469885486133 4.5135784878553435 2.5618428922300938 3.7665212644445982 3.6628878814287753 4.16094542707817 5.494538198924134 0.5315603479853314 6.399860682418278
310 Ravenclaw 6.048005284715989 5.875230772985713 2.6674662626057355 5.669801808910555 5.787388145233345 2.7759203219285666 2.2031111066923184 4.07442316350788 7.357527068698955 4.679177327083447
311 Ravenclaw 6.4215796932396225 3.8263965825427313 3.1601362879532333 3.864029490475249 7.49057001900697 5.602758484300553 4.465743910961577 4.810176679276271 6.500605151522612 5.689592848516062
312 Ravenclaw 6.589127148162179 4.16010825959913 6.701027610337938 7.668154729086646 3.529729095186584 4.89667439795091 3.4880849051753975 8.974302698539077 4.869992533485127 5.059704991195439
313 Ravenclaw 6.113496859380181 3.59552958183804 6.113230183885482 1.8725051789511316 6.188115586252217 2.6564887184485055 4.238504434892115 6.877577810504446 6.324278822860024 4.000480638544958
314 Ravenclaw 8.192097046031757 4.073980613142225 5.0804705817852716 2.6693822911907192 7.905599243039494 2.199887744243516 4.349784469655194 5.020793177365734 9.889571514218193 5.808953033965252
315 Ravenclaw 5.093237125261097 5.439841745746684 3.9026303408742864 3.317309336703867 4.804873734508245 4.970732018211104 3.5992527315197087 3.40361536045719 7.832091038234221 6.5761340231495105
316 Ravenclaw 6.152341501494831 10.0 6.870433246828088 9.588682248478655 4.012912039181428 6.692581850262986 3.2628507765367947 4.498616159963075 8.26073696495363 5.236182985405538
317 Ravenclaw 7.160676190814677 4.9571981708841415 2.643523838649911 4.284325078826487 5.972969942636196 4.149024258247037 1.9771877126567852 5.884893782212987 2.226210629636687 3.7779740785076092
318 Ravenclaw 5.532447146729147 4.4067654096776705 4.631112751827182 8.057490110548738 5.450596426771774 5.124603090354284 3.9904065410394187 4.7963449206911495 0.06987020854980655 3.499660280450551
319 Ravenclaw 6.299190011398471 5.157921883159526 5.811986457390912 5.337359229491643 1.701041294182837 4.578663248508234 3.5910176851445246 5.246081190747271 6.209502026398752 3.554478467534419
320 Ravenclaw 7.240609071385194 5.611973748308486 5.78390219764249 4.101851097385135 5.227923713612876 5.110761501752444 4.35263110607206 4.8177475179438956 5.78438338281075 7.502863481544793
321 Ravenclaw 5.987242309899514 1.605979923899192 5.210667359895965 6.729182038454277 5.784229473115159 4.458548400338979 3.6976651159839147 4.181357894960499 5.9179560597719085 5.18486695722655
322 Ravenclaw 8.453163814996747 1.9033158014179283 4.265154492671492 3.4612928043762943 5.580108052246688 5.394811606740033 4.982130755665976 5.596768268882094 3.2652743310604553 6.422977184117288
323 Ravenclaw 6.023769151607994 4.106803480928482 5.029071785049527 5.19343371814442 3.0074192842606533 1.1768177911282545 4.157041934457991 5.943472861752014 6.389491022485888 1.1561752152221196
324 Ravenclaw 5.638269605882232 1.0425407527426929 5.608462497301665 4.903426506765029 5.33559349957788 5.899903624516964 4.561712173657861 5.832889000987826 6.741888962543259 5.810955987261355
325 Ravenclaw 5.83042926766727 4.215689704439814 2.5397253342178434 4.309057908397558 6.686935974399855 3.7606811365957853 2.2024057907901247 5.2351201254730135 5.757744499643815 2.594099399050817
326 Ravenclaw 5.879266063023494 3.650188338048297 6.651039699913502 1.9647513114130706 4.364637655242622 5.399438005270149 3.1117093022367968 9.469369529749942 5.16531942883895 3.980709705145463
327 Ravenclaw 7.157302217574127 7.9385402331748525 5.216783447643846 5.252282358933364 4.824892541405581 1.3648276553490226 4.333021941277553 6.070486944439063 5.95680269177694 7.587003192580286
328 Ravenclaw 4.6091171314012795 5.614055009140717 4.63581381711367 2.914329454498265 2.1410616962772093 6.940163125524492 2.866552184692875 4.354965460797726 4.75639775458143 3.07849012372968
329 Ravenclaw 7.167945810364033 3.2911398140573955 7.0086849200222705 4.807312475532271 4.489535871722427 3.4346438819728995 3.623901295835013 3.2436235410281347 3.707937913633863 5.182039770738394
330 Ravenclaw 5.76584810194257 4.744647036470139 2.5983436857650863 5.491242084444034 5.870412642609183 2.1601781973314074 4.08730884166357 3.9903583953732924 3.9612996288860702 4.94876984377647
331 Ravenclaw 6.142416363794497 6.091783556780009 3.951795240689494 1.8841245183316224 7.455519192757624 5.61771065737639 1.477841216677735 7.95482329698241 0.5542328000791283 4.415414574805913
332 Ravenclaw 4.589003637722008 4.2847651466728065 0.0 2.9023368809693606 7.8646192938013115 2.2549352237167515 4.368099728426359 5.587645063043235 4.167119422630347 5.177630092594832
333 Ravenclaw 7.31214604752662 5.35978691031406 5.793485730346237 7.757760989848538 3.7406906388700785 5.193249782571046 3.677128244497244 6.464536026239106 4.932109714190773 5.909703656323266
334 Ravenclaw 4.470695071631878 2.5645369822011768 5.834743262948469 5.17253722441162 6.654227890330882 4.925138818715666 3.448578903314471 4.544267879422982 2.2914173343441377 2.1253604591963007
335 Ravenclaw 7.289336232557002 1.9650976947872534 8.976334042182966 6.238085503163587 4.092957896907111 5.532447710672588 3.40795813359502 4.0943631149729836 7.966495352268092 6.256451602282294
336 Ravenclaw 6.152229581026046 2.022663828264083 4.617661356124188 5.393919513548241 5.669081710477421 3.7229857971791436 4.855152974991231 5.854311732947403 5.582475205177743 5.769618646523361
337 Ravenclaw 4.483562176319096 1.7405296181489418 4.35839983713495 8.430347653073598 4.560808597119289 2.6358803465034764 4.2761325728270725 4.459454800342854 6.358983055845093 4.908354580590285
338 Ravenclaw 5.851479114169033 4.773638266658292 5.652088407210662 4.908229880697142 4.365223990227625 4.469969411993037 2.475060516579772 7.547287017044316 2.85635930598367 6.165967850854361
339 Ravenclaw 5.439381274796747 3.2796154632700873 7.9878273055163 5.7706425561647805 5.726234511221694 3.5875920234081167 3.947538201734565 6.676282221352094 2.446334030668029 4.597491060556113
340 Ravenclaw 6.835800489568235 7.110895921072008 4.43599874859801 0.7906329564618607 4.164297681700225 1.3054532987890184 3.6246765842675277 2.8949592045136523 0.0 6.381755878775524
341 Ravenclaw 6.681077338310279 3.536867423423275 2.642090162319189 6.393242828368216 7.465821002630559 2.846359780300956 3.464918891095677 6.95051278891171 4.518503004488508 5.550128731196947
342 Ravenclaw 6.9686266977908256 6.040076790617077 6.359311801380426 4.007321737533774 6.244456193490039 6.409307733698663 2.9198487268381794 3.7340784482759872 5.086402038971741 5.721881887565053
343 Ravenclaw 6.815968172930443 4.843363380980467 2.31647665182555 3.218234375980553 4.989236624607255 5.49782737494871 4.346286147315105 7.056931238153928 4.075881276208925 2.156581918597597
344 Ravenclaw 8.056870988778284 2.783771735324814 8.314108284763872 4.00091391887046 5.795215034190139 7.027466450150774 2.0335653798363804 4.998427695913781 6.302095056929675 4.2042174551782825
345 Ravenclaw 7.30756811001791 3.5629423484157967 3.0204149322764478 4.226571286234426 3.225731716049966 7.3119741075030165 6.271879733990802 5.470115832314476 6.126255295322311 3.7574859571371606
346 Ravenclaw 6.802752955698081 9.863294108247764 4.732154206218415 2.9987300299821507 5.413292512993203 1.07566484311539 4.014175068725658 3.8768789453310544 4.269696494707623 5.389704598327503
347 Ravenclaw 5.8468427347936185 4.197841785205359 5.265967006156183 8.244907330797508 7.437027600603145 6.694180742058506 3.7701672772426544 4.196155110634297 3.337511206300858 6.07370950356894
348 Ravenclaw 6.482645959667414 6.167931622374089 7.3816669497294605 8.144726269192116 5.931155265518592 2.1075307156898178 3.507708856879148 5.902544679585825 3.792093512210382 3.0716067158387457
349 Ravenclaw 7.172642186865511 4.206012269805272 3.9546472941830144 6.07425629786439 4.692158105365339 3.684809648904012 4.279941486639747 7.8565346444194635 6.059814957136198 3.980896179252325
350 Ravenclaw 5.347337884238984 4.087646866402958 5.647766234872175 4.210476597307686 2.9282646014568385 5.772578122661703 4.171049879693849 5.622390680866656 6.481842346024424 2.1982030481547588
351 Ravenclaw 6.120547042522981 4.927739265447348 3.429683506903594 5.542628745475583 5.933416661757967 5.076861859944257 4.0858265771247755 4.206322940736198 3.5529725631806457 7.55632493334557
352 Ravenclaw 6.194896818451428 3.5156465114752344 6.285216131093797 1.5408136706797506 6.224233006532625 4.023578041611074 3.41109177519846 5.268493950645306 5.130053353739829 6.584066916515586
353 Ravenclaw 6.434847664095503 3.152152022585255 1.2009945983669685 3.4352227971352134 2.8328444452772157 3.553600778799984 2.1450518532867924 7.148039527280473 5.852171737365222 4.621192015905061
354 Ravenclaw 4.076443422931466 3.723923697137823 4.4158423824672095 5.156434527981939 6.101760158935266 3.3868252631062705 3.4673963810154387 9.416199046093146 2.831731308953196 10.0
355 Ravenclaw 5.480691332909404 2.8371834057104857 5.49482637681526 0.6823216477172698 4.998891922753533 3.701314763526424 2.639075460118036 7.421663532327538 5.133339388439686 4.6962361491415985
356 Ravenclaw 6.384872184170278 3.448945414372016 0.9545084846213152 6.485268025768432 7.576552635907696 5.297826819867937 4.19784206902478 8.657495445808191 6.610676693498832 4.372423315256717
357 Ravenclaw 6.399369932191316 5.2326620779182065 2.4335135072543785 9.487585144796036 4.945121773012831 4.6046749412762376 3.6203248175708156 5.678703282594549 5.188350089337078 2.0162039431500647
358 Ravenclaw 6.944913280776371 6.426121551309196 3.4797738032968315 4.330489649849584 6.663634250453445 3.8901207260596142 4.420937554671438 1.9910026670748695 0.4681960096326512 1.3197553668355064
359 Ravenclaw 5.146691488655927 1.3482449124283171 6.923326806559965 5.066351775371155 4.828806451025534 5.439743356914381 2.582090945486523 4.200161421979346 7.134451783808356 5.464689809100072
360 Ravenclaw 5.787068812221539 5.726414712979988 4.743379470719482 5.4437538760809225 3.0713684584460097 3.6325562722395235 3.8704988025897062 6.287929632892801 4.421054402712226 2.491323690893186
361 Ravenclaw 5.668664749561946 3.037173182450088 5.603446967037831 1.5190108346481244 8.81752749684497 4.311252899912313 1.7137760665072106 7.6281681454997745 5.191202105627307 3.8270981494038345
362 Ravenclaw 4.42177849809624 8.467209731565447 4.169140919517712 5.725355007900146 5.075200973357559 3.9156011864756284 2.7832803791521936 5.808231949448714 8.064442160320022 5.7935041103497085
363 Ravenclaw 6.855519930505559 3.2168431651742107 0.5207248692406553 4.684218964942211 5.02647549415037 4.2413244599387925 2.8210752055392927 4.33258024722778 3.058420105246144 4.86807340259312
364 Ravenclaw 7.128779026639365 1.435361365397195 3.3609394872698424 4.349777696307095 4.077417773124942 2.832220586714742 3.194905002092735 3.118154718396901 5.625653614062795 4.403373588289818
365 Ravenclaw 4.9171952555243905 2.145100783793997 4.997446799124367 6.994833145012161 6.425943776494801 4.374705123017801 2.0628582343200184 3.462052127294833 0.619392729870723 5.3963396087221245
366 Ravenclaw 7.233827595309967 3.8885992057970142 3.4738971297056747 7.086541999147526 5.044255473876583 6.954346886673914 4.4595231544169796 4.120962925641232 7.932210533860237 1.177831078469196
367 Ravenclaw 7.447569696469958 5.089091400290383 6.421449213876001 4.580451410117038 3.919517261722097 5.418989540290326 4.5215310163736735 6.86252184643306 7.186451902356792 6.643113150777184
368 Ravenclaw 6.971250947443869 6.914670478604663 3.2001758911921923 4.498538296701563 7.5206284045929035 0.5326064278868734 3.737717220834437 6.185813754376511 4.611442683119423 4.485706402040105
369 Ravenclaw 6.832067848364809 4.146414136403845 8.004683257994328 1.056494171663724 4.725794351234891 5.087900370116705 4.11942662666765 6.694578086678122 3.9034163712779266 2.929068878121276
370 Ravenclaw 5.2483526903993525 4.531081571466636 5.469512609325965 3.952045028850561 3.775343026333971 3.727261493164173 4.110372902512749 8.0252683066002 6.165253322775532 4.745340315715734
371 Ravenclaw 4.765685485221458 3.052657119937213 5.199007454825855 6.141920805945275 3.656660390815883 4.371963532647673 3.2454992697610066 3.9522031308205636 8.164688887459766 4.786413683378603
372 Ravenclaw 6.175254130821269 4.4403022608650025 9.266148050829516 8.339880612804702 6.154993676475323 4.219435261306776 2.875468883204851 7.638362101698214 2.1705181485036054 3.5846432694117665
373 Ravenclaw 7.091187335866663 4.97263380087814 8.559841173761525 0.8463055631484012 5.384433782324965 4.38610293885229 5.4819866761404565 6.195826911031167 4.070384688903637 3.438922451062792
374 Ravenclaw 8.074458795669226 3.720065364675161 3.2752011746551535 5.881537764683321 3.8615399649873265 4.888068351224844 2.6665799114884585 6.432453761562508 4.3299752371835964 4.722662492927321
375 Ravenclaw 5.508424829494038 6.527925187133901 3.8798465685408234 5.455455492463843 6.467535243976145 6.143783959944536 4.13393200640385 6.4086785788031175 2.490364025418615 4.52556977171716
376 Ravenclaw 7.737523708801788 2.998511269574304 1.3676421006507768 2.4637198272906575 6.700188790157615 6.425713243171305 1.6840889392363287 2.3658174805392362 3.3751754374163614 4.798356470208835
377 Ravenclaw 6.797697411930815 3.1402298308885457 6.48440427688349 4.68256056431012 4.100668071272066 4.933859438635385 4.175625348555874 5.541906241299767 3.6895731602948767 2.719810712060115
378 Ravenclaw 6.19917410823924 4.3718587109205185 2.974744720233528 4.84169723038694 3.0180252914788075 3.5738531023971074 4.032958369320794 4.277855312622242 5.158638474368385 7.1952408829989185
379 Ravenclaw 5.743432636055136 8.743024170299355 8.539984336634427 4.708231438634982 4.61409047865487 5.262789643260522 4.303731352936132 4.715100659045421 10.0 5.711266632292599
380 Ravenclaw 7.988753441220798 2.8350719373682676 2.4069421054606686 3.551639703572757 4.693807325914261 5.949019837160863 3.5757503120951473 5.688086825998287 3.2075705457532795 4.585911680903037
381 Ravenclaw 6.28227622536628 4.031283516570376 7.365150250473819 6.911173410526825 1.4903226538545704 1.263391192770491 4.756022886995136 4.687265248582606 1.952369923522417 4.054817031866962
382 Ravenclaw 6.558093062105568 3.32533895265994 6.402752591451009 4.195136999729475 7.301238786331838 4.163592558271038 3.9667359990631583 4.076581579833227 5.752578962364675 4.8521081677133315
383 Ravenclaw 7.1853707004291465 5.92813839458697 5.765703866664761 2.3626452308300334 5.990751346849182 5.2211013178479 2.931298297709483 4.9897487729247185 4.251900950582781 4.741957425288689
384 Ravenclaw 6.78224408167861 2.4797522583708336 4.933079013479284 4.500671439137804 4.841642540186307 5.569849716283449 3.7592041013082893 6.591060165272079 2.435716049154985 1.2379302476673342
385 Ravenclaw 7.147384996854219 5.194765422477236 7.262742523216429 4.6770346788657475 6.8133082798368285 1.0429435229934347 3.1087417419295695 6.225280203682346 6.132724189931153 4.037837766033653
386 Ravenclaw 7.517033713705951 4.260172540491947 5.937718128300481 4.157981611756392 5.955382092994798 4.895973891150266 3.037339619919369 4.545194837563248 8.091149077037143 6.261440724139926
387 Ravenclaw 5.495801574650011 3.1202181454645093 6.706500846220642 5.608168579587294 6.362512946154842 3.754663790484019 3.5235936677006747 7.011582959825873 4.655597750787691 6.885450732680102
388 Ravenclaw 6.592742488690141 5.783479220524969 6.528228709609156 5.222552920217662 7.345405606947725 7.005828158609583 4.125230234653316 5.2732111210521 4.856851702669034 4.386070924416475
389 Ravenclaw 7.2593148937404575 7.012492197753849 8.445038236356865 7.964102486154267 5.140621388926218 4.131716723010613 4.399879868524072 7.114701687832823 5.799972681478202 7.1096707480956844
390 Ravenclaw 6.672764913871168 7.213845316000391 3.62976251391818 4.287680990428574 7.539827581951796 3.719917372933583 4.88519852790652 5.705233347185008 6.897824335410131 5.215776859386381
391 Ravenclaw 6.304729433555096 4.117646774754933 5.76205337314299 4.672135058831454 3.8188710813090374 1.9197732505143312 4.9854071696729925 4.126018277868279 4.5983945791441405 6.135844963690209
392 Ravenclaw 5.708529111923652 2.757615231616843 3.2266026670519543 9.00231727571604 5.161683291881291 5.655282171624062 3.3106224906078614 7.2673440818224035 1.4456614175303852 0.8218713295656284
393 Ravenclaw 6.693949810863152 0.0 5.384916848084814 5.567837346840899 3.419892353497195 4.056757104813278 3.4616312389080113 6.588588567122102 3.689029833802448 3.4840306997905577
394 Ravenclaw 5.534625312999047 7.000760213857217 4.416965030244471 3.4182579626262917 5.545367698873856 4.567853779543994 3.0565121485936495 7.0452044341125 4.09872888894928 3.838602734535655
395 Ravenclaw 6.07628024696257 7.718229557558037 7.637749255359843 5.305699214168545 7.226705678062043 2.5442644101655465 2.217722133823419 2.7794402783868053 4.799032388105341 5.435050106290786
396 Ravenclaw 7.320107541750637 4.718779826220343 8.12720605229595 2.609237151004255 5.134270611187546 5.952659315481299 4.707931820021916 6.321253701233625 7.323608570591393 2.3000983977917797
397 Ravenclaw 7.166041449872706 3.2473910009924274 5.810778494815238 8.104937858268983 5.008188929784925 7.350690317370619 5.341284340587368 8.02151092897891 4.168246905535594 3.7256042526341426
398 Ravenclaw 6.070714286627013 3.555775929921039 2.8620525656854143 4.130782262800247 6.588902759621151 5.452068707748801 3.7142966816066143 3.196252976323281 4.4894422883973215 6.826547399231298
399 Ravenclaw 8.617909768813083 6.208966351773696 5.322821744426448 2.4849912123123086 5.223128249719803 3.8299933214680415 3.5054198339493534 7.115293858142523 1.5900620685364473 3.543251331289979
400 Hufflepuff 3.085815263158823 7.5646446730961685 6.3336060303351065 5.220192390324852 5.643845900387192 6.654187846257117 7.056816646255188 4.31539821994389 6.030338024468298 3.022464893405272
401 Hufflepuff 3.6644850257794124 3.1412737816491463 6.8560390401596205 7.835094161431073 7.136833037019141 6.468346601051996 6.999568949972731 4.8432063100485605 5.5454867004031065 5.3003607664618695
402 Hufflepuff 4.540355335880169 0.3595725057054475 1.9784702260253701 7.507535839240136 3.1931509093813384 3.9702215693176464 7.5258415210574325 3.930072604623774 5.2057203445145745 5.340688783479973
403 Hufflepuff 2.810166464551317 2.7612065932540686 5.716351265103315 6.810111984334952 7.880401374534232 4.486699960199202 6.259758867593738 5.309713950278502 6.807074527527214 5.991261867910421
404 Hufflepuff 3.142755050066191 5.273159626823225 10.0 7.6088311926630805 4.822469062704108 4.647903425020139 7.22241985336543 7.4478930572214015 4.147510298965228 6.454843604669934
405 Hufflepuff 4.136242783669993 3.650898326297102 5.1619622466116954 4.512933113922449 6.944705129631767 4.671229166223088 7.828641394428216 3.523657906437034 5.630766833481933 2.3189515316227296
406 Hufflepuff 2.954311433909936 7.983356220144151 6.997724073058796 7.048221711957532 5.017817637401261 3.6567026374931553 7.3702217095880975 7.9797637389865015 6.466104690757061 5.036722537719224
407 Hufflepuff 3.8892618304460567 3.5260499342145932 3.4626701553505503 5.997408962814229 7.526754944800356 7.0463867566417075 6.658622812796329 7.408418684336461 8.27417337013421 0.4874410755199226
408 Hufflepuff 1.4377285567693072 4.465243674683727 5.132319367057759 9.01687918085069 5.317684079207034 5.706696299278535 4.653529716994992 6.026887956284259 6.606135393380339 4.98867306320224
409 Hufflepuff 3.001993725792614 3.3762100205029095 8.127958104931425 8.494701236632158 7.259436926702293 1.6356387905656045 7.465009190933456 2.747470177724231 5.9933305528219005 3.6484382599840686
410 Hufflepuff 2.087537936041466 3.14343587206125 7.630026472194825 6.561363251002743 7.470738697187786 6.42335481532254 9.128846099412403 4.170581487633119 4.345748455106167 4.528614826642016
411 Hufflepuff 3.8014031117665725 0.9403110858881891 4.49224195406373 4.123620249635155 2.2416072100814124 5.010945781274732 6.791684706855107 2.6534151042250254 5.916867305913245 5.069073604885832
412 Hufflepuff 3.506491874031235 6.104662746640707 7.377285072492162 8.20998180729119 3.8780203912467797 4.461954124428896 8.179422133339905 3.9117500446664897 6.7177559261404705 0.42196829957342813
413 Hufflepuff 3.461608936963131 2.3825811909703147 6.611028188714618 6.6500687141999295 4.361400321375571 4.482377272535225 7.169618185241875 7.2000273886610895 4.541628540049109 6.241392420485549
414 Hufflepuff 2.8148186096297634 9.232508067649638 3.153296534532279 6.727695676796079 5.016641853371562 5.259126014117692 7.898997373992794 3.0840339063184725 4.411030365729053 3.6402798373050755
415 Hufflepuff 2.5596063180955104 6.949815061738951 3.160876572844526 4.2162871062324205 2.8879870850720972 7.383304870190285 5.885973251267766 7.411039390415991 6.029666729293439 10.0
416 Hufflepuff 2.881582889766225 1.862555411330409 5.2105735221172225 4.4932720427096715 5.681530709080928 8.545741680357725 6.353594147169987 4.702343216275404 5.504280560164371 5.990287022101225
417 Hufflepuff 2.4896391675706266 3.58538701603595 4.882481983204021 7.722032099080262 5.298437159252407 7.840776978735762 7.218587334780769 7.794187727768299 3.208926571779682 5.325869294596043
418 Hufflepuff 3.0030785876645893 2.4190226165561524 5.830587321006206 6.234153624630844 5.034509319660828 7.55450377129423 8.66299241422763 6.336276530243314 3.257045524108105 5.222243738489149
419 Hufflepuff 2.7810795815175586 6.084323929610055 2.7422495152289175 5.2867821125551275 3.900334869474853 6.314683193375128 6.029187131111871 5.290217217424683 5.032731065126439 2.178536448599848
420 Hufflepuff 3.033352119425459 8.191489535645388 2.620704109809118 8.303741970318665 7.96636850102924 5.0739258712781545 7.300929875963756 4.873713297738524 5.298729209571506 9.306182079341212
421 Hufflepuff 3.6407478038162027 8.474549460315085 6.453206308004851 4.474666171796127 3.6129676591251614 5.774735099088188 5.686927559181926 4.19121699131947 6.964781609273244 3.6562618306690347
422 Hufflepuff 3.478186679946152 6.324380197770085 5.762453687252519 7.081900214585223 6.876599554813879 5.49523315745242 7.945645507770491 4.262114984174321 3.6570127189520196 3.149799303744099
423 Hufflepuff 4.115979366971349 3.103679328789593 1.7803618922678899 4.963279253790132 8.145678822574107 5.632075614990343 5.570935065539524 5.416644171782721 5.635361321025167 5.33102830231527
424 Hufflepuff 4.070228487686773 4.46529260642568 6.01731879413285 7.1495798184354244 5.920740460239711 4.480055181749038 6.695041502546412 4.199749655191864 10.0 3.693619741108052
425 Hufflepuff 2.0215914537976154 6.159861579985907 7.475371005763439 5.296033967428816 2.7680449448664017 0.9343427574399676 7.8819457662314125 3.595641344956415 5.828370957339713 6.864244793958047
426 Hufflepuff 2.639352315714679 5.953300211236945 5.275112424995116 8.243849324422722 9.087280309946596 3.435589326157519 7.350616955185464 4.48923538478865 6.797242717224654 4.179038505197073
427 Hufflepuff 3.7285255401553528 3.319928231416787 5.204157052170245 6.526222686347916 8.765166729395228 1.1115953807064265 5.680571687552002 5.474197194451151 6.452800709687134 7.61902762337753
428 Hufflepuff 3.7494761632581155 4.991293095775005 5.9783340339491575 6.0611820647214465 4.699790857710576 5.895113319986404 8.097462359664714 5.212171828278685 3.003453436017512 6.262426312995023
429 Hufflepuff 2.460000650127013 4.092272828118403 0.0 8.045308854658051 6.8675902834319755 4.8775376559647 7.249149266128099 4.464235729433704 5.725850492032496 1.8987017572651892
430 Hufflepuff 4.960334992699465 0.6857603690258773 5.983607276664994 8.191873052239165 3.0288269935504837 2.0520542895155147 8.194153099132873 5.893535875709048 5.612726559426328 5.555611129524155
431 Hufflepuff 4.018310317113507 4.377223263247685 3.5846528893186225 6.7238525801116475 6.047705446021222 7.835503726782809 7.5565247569699245 3.4009458009146245 3.337526229231051 6.283446259827543
432 Hufflepuff 4.066267727903437 2.06037137447233 7.348400385756875 6.540785112063558 4.839053058555373 6.5688296373117865 7.360241917870861 7.639881011369739 6.445158600718828 7.181833116891662
433 Hufflepuff 3.1080688907947667 3.81011755007039 3.7992044456998553 6.020427693251294 6.220886220920447 5.112232673377904 6.547609768813173 8.267800720300158 5.692293070302197 3.1099921108986357
434 Hufflepuff 3.212737679090474 4.547592929103469 5.600686949347232 10.0 6.048492590518869 7.839339054803941 7.01703244416014 3.0513982832165185 3.4064422745828713 2.5007405397457476
435 Hufflepuff 2.1550669790270867 5.977192862637306 4.901003270460707 6.103675078845767 5.036490147526359 6.444641496364469 7.180781294553972 5.502325806142806 6.535524064226212 5.313742154613181
436 Hufflepuff 2.7560034726914564 4.145480387127472 1.9093487927693333 7.594099140723696 5.003820177310692 4.022877336106358 8.022626907483918 0.3606328106063916 3.6093304126291237 1.9406921743671948
437 Hufflepuff 3.598764059569729 4.439264060633855 5.790124528327713 5.35936496401218 4.0898713550039725 4.110035000373649 7.861266322393421 3.6637500001205856 8.166514827604304 5.265547204449769
438 Hufflepuff 3.9134547613004464 3.9509907086573692 5.659639606645176 9.382910069627457 6.436387130145528 8.444940637234343 6.712895703543298 7.49901033357648 3.9750054746517693 4.288280315210727
439 Hufflepuff 4.320257893061267 2.3624049493413306 5.088604193574962 6.018986438076059 5.339521689629546 2.568892998384204 6.576984221973248 7.612597959997264 4.599680428806725 2.458610929432898
440 Hufflepuff 1.470524633507333 6.1444207919401475 3.8236268167906813 3.601707810090505 4.903176637038501 7.799845144267938 8.067729014727071 2.4520303306334323 4.9655762141013975 2.849548980771093
441 Hufflepuff 4.4083152218143224 4.780605186430964 7.478320988149205 6.03519274806879 7.117889348679027 3.308367729908171 8.561166193738021 5.674191302230925 6.870461945544015 1.8095434361128695
442 Hufflepuff 2.194166950502656 4.387054651521446 6.043347381870868 2.180939245357753 3.3743822145547533 5.937344178774983 7.285237827082047 1.798851214078886 7.525654257911754 3.9802099050437425
443 Hufflepuff 4.923001204070336 1.261857077641322 4.342100116620481 1.5854848797950718 3.6766990941709334 5.278184747977869 7.326729913878674 7.359181118680905 6.0125011536329325 6.470975639617773
444 Hufflepuff 2.7281201872907492 1.2882703825377695 3.765657758420007 5.599642330966963 6.681227994921878 5.116750125501531 8.18468997941113 7.01753334161986 3.4545283520563435 3.1285638302788388
445 Hufflepuff 3.300595194409789 4.504990601926449 9.061558640968578 9.827507848305185 7.084167793236059 3.9518209725749887 7.578476793979084 2.175582290655418 3.4853119581474203 4.859406034590904
446 Hufflepuff 3.8272444607637697 3.763989598512187 5.745808132757126 7.7135073682122846 8.007342778816579 3.517583844335376 5.10237187226717 2.893182894714519 3.9923091273209566 5.8431792223742915
447 Hufflepuff 2.6935798908746373 6.065736071821886 4.12372172385815 5.457380496846353 5.120505133827688 5.404648844755301 7.549688681847691 3.0331795237185677 8.24642064443648 4.389144811171262
448 Hufflepuff 3.131770356284465 2.824760815331049 3.2814781396599195 6.2042735367481825 5.878136924296627 6.43278878889027 6.055685656855792 3.211048459470449 5.298760936994839 7.473405313938306
449 Hufflepuff 2.4529879728477644 4.023131406110105 5.696213231192241 7.986464847877257 7.0904605875598525 8.563281472902888 5.504353244738904 6.063086390361702 8.722320059500321 6.561578220595269
450 Hufflepuff 2.5082644439348623 4.950850296378157 5.07852122904133 6.883217060652196 6.533571740642619 3.6485299398403743 5.680132686184274 6.303487467962292 7.500693601793791 6.975406450736175
451 Hufflepuff 3.0639939810428647 5.825502317911939 6.1891578961006335 5.313353429160509 6.964387287643593 8.023300875427443 5.811477094456724 8.429484819237604 6.8776318340295965 3.1917924479599313
452 Hufflepuff 1.881189173442811 3.454878101764493 7.327486595038767 7.704476005285908 6.888917007471086 3.7792927265017227 6.429269375070588 9.741568771548744 9.677508858728093 3.4386592427769544
